companyFullName,companyShortName,companySize,financeStage,city,district,positionName,education,workYear,salary_min,salary_max,industryField,firstType,secondType,positionAdvantage,companyLabelList
深圳市联合信通科技有限公司,至优出行共享汽车,150-500人,未融资,深圳,南山区,python后端,本科,3-5,15k,25k,移动互联网,开发|测试|运维类,后端开发,90后团队 氛围好,"['弹性工作', '扁平管理']"
青岛七十二度信息技术有限公司,七十二度,15-50人,不需要融资,青岛,黄岛区,Python数据挖掘工程师,本科,应届毕业生,4k,8k,"移动互联网,数据服务",开发|测试|运维类,后端开发,福利待遇好,[]
道芽（上海）科技有限公司,道芽科技,少于15人,未融资,上海,浦东新区,python全栈开发工程师,本科,1-3,9k,14k,企业服务,开发|测试|运维类,后端开发,创业公司,[]
北京淘幂科技有限公司,魔镜市场情报,15-50人,未融资,北京,朝阳区,python后端,本科,应届毕业生,11k,22k,数据服务、企业服务,开发|测试|运维类,后端开发,处理海量数据,[]
北京清数科技有限公司,清数D-LAB,15-50人,A轮,北京,海淀区,大数据Python开发工程师（全职/实习）,本科,应届毕业生,10k,20k,"企业服务,数据服务",开发|测试|运维类,后端开发,"工作时间灵,联盟资源丰",[]
云南达内英才科技有限公司,达内英才,2000人以上,上市公司,昆明,呈贡区,院校合作python人工智能讲师,本科,1-3,6k,8k,教育、数据服务,教育|培训,培训,五险一金  专业培训   绩效奖金,[]
永杨安风（北京）科技有限公司,LBE 科技,50-150人,B轮,北京,朝阳区,python研发工程师,本科,1-3,12k,24k,移动互联网,开发|测试|运维类,后端开发,六险一金+定期体检+绩效奖金+水果零食,"['绩效奖金', '专项奖金', '带薪年假', '节日礼物']"
苏州电芸智科技有限公司,电芸智,少于15人,不需要融资,深圳,南山区,技能要求： 机器学习，Python，数据分析，算法,本科,1-3,15k,30k,"人工智能,软件开发",开发|测试|运维类,人工智能,年末奖金、期权激励,[]
广东人民出版社有限公司,广东人民出版社,150-500人,上市公司,广州,越秀区,初级讲师（Python方向）,本科,1-3,7k,10k,电商,开发|测试|运维类,后端开发,五险一金，补贴，双休，定期体检，员工活动,[]
广东人民出版社有限公司,广东人民出版社,150-500人,上市公司,广州,越秀区,高级讲师（Python方向）,本科,3-5,12k,15k,电商,教育|培训,培训,五险一金，补贴，双休，定期体检，员工活动,[]
北京万千道管理咨询有限公司,万千道管理咨询,15-50人,未融资,北京,海淀区,python爬虫,本科,3-5,25k,50k,企业服务,开发|测试|运维类,后端开发,扩招职位，紧急招聘,[]
深圳淘乐网络科技有限公司,淘乐网络,150-500人,不需要融资,深圳,滨江区,核心客户端开发工程师【Python】,本科,1-3,10k,20k,游戏,开发|测试|运维类,后端开发,"包食宿,待遇优,弹性上下班","['骨干配车', '免费三餐', '五险一金', '年度旅游']"
岩心科技（深圳）有限公司,AKULAKU,500-2000人,D轮及以上,深圳,南山区,python系统架构师/高级后台开发,本科,5-10,30k,40k,"移动互联网,金融",开发|测试|运维类,后端开发,东南亚独角兽，绩效激励,"['美女如云', '股票期权', '高速发展', '扁平管理']"
深圳市金证科技股份有限公司,金证股份,2000人以上,上市公司,深圳,南山区,全栈开发工程师（偏PYTHON后端）,本科,1-3,15k,25k,金融,开发|测试|运维类,后端开发,全额五险一金，补充年假，15薪，餐补,"['激情的团队', '股票期权', '努力变大牛', '有舞台给您跳']"
上海众言网络科技有限公司,问卷网@爱调研,150-500人,C轮,上海,徐汇区,高级python开发工程师,本科,3-5,18k,25k,移动互联网,开发|测试|运维类,后端开发,架构设计,"['技能培训', '节日礼物', '年底双薪', '绩效奖金']"
上海众言网络科技有限公司,问卷网@爱调研,150-500人,C轮,上海,徐汇区,（问卷网）高级python开发工程师,本科,5-10,18k,28k,移动互联网,开发|测试|运维类,后端开发,架构设计,"['技能培训', '节日礼物', '年底双薪', '绩效奖金']"
深圳市前海尚云技术有限公司,尚云技术,15-50人,未融资,深圳,南山区,python后端开发工程师,大专,应届毕业生,11k,18k,"数据服务,其他",开发|测试|运维类,后端开发,六险一金，年假7/12天起，氛围好，福利待遇好,[]
深圳市前海尚云技术有限公司,尚云技术,15-50人,未融资,深圳,南山区,python后端开发工程师,本科,应届毕业生,11k,18k,"数据服务,其他",开发|测试|运维类,后端开发,个人成长快，福利待遇好，发展空间大,[]
深圳市前海尚云技术有限公司,尚云技术,15-50人,未融资,深圳,南山区,python后端开发工程师,大专,1-3,11k,18k,"数据服务,其他",开发|测试|运维类,后端开发,工作氛围好，发展前景大，福利待遇好,[]
深圳市金证科技股份有限公司,金证股份,2000人以上,上市公司,深圳,南山区,全栈开发工程师（偏PYTHON后端）,本科,在校/应届,8k,12k,金融,开发|测试|运维类,后端开发,全额五险一金，补充年假，15薪，餐补,"['激情的团队', '股票期权', '努力变大牛', '有舞台给您跳']"
深圳市金证科技股份有限公司,金证股份,2000人以上,上市公司,深圳,南山区,python开发实习生,本科,在校/应届,4k,8k,金融,开发|测试|运维类,后端开发,百度系技术背景，餐补,"['激情的团队', '股票期权', '努力变大牛', '有舞台给您跳']"
深圳市金证科技股份有限公司,金证股份,2000人以上,上市公司,北京,海淀区,python开发实习生,本科,在校/应届,4k,6k,金融,开发|测试|运维类,后端开发,餐补,"['激情的团队', '股票期权', '努力变大牛', '有舞台给您跳']"
深圳市金证科技股份有限公司,金证股份,2000人以上,上市公司,北京,海淀区,python开发实习生,本科,在校/应届,4k,6k,金融,开发|测试|运维类,后端开发,餐补、下午茶、技术leader、团建,"['激情的团队', '股票期权', '努力变大牛', '有舞台给您跳']"
北京墨云科技有限公司,墨云科技,50-150人,B轮,南京,鼓楼区,python高级开发工程师,本科,3-5,20k,40k,信息安全,开发|测试|运维类,后端开发,发展前景良好,"['股票期权', '弹性工作', '五险一金', '午餐交通补助']"
上海合阔信息技术有限公司,合阔信息,50-150人,B轮,上海,长宁区,中级python,本科,1-3,9k,15k,"企业服务,移动互联网",开发|测试|运维类,后端开发,团队实力,"['年底双薪', '带薪年假', '定期体检', '老板nice']"
上海合阔信息技术有限公司,合阔信息,50-150人,B轮,上海,长宁区,Python 开发架构师,本科,5-10,30k,45k,"企业服务,移动互联网",开发|测试|运维类,后端开发,全额缴纳五险一金，市区地铁口,"['年底双薪', '带薪年假', '定期体检', '老板nice']"
上海合阔信息技术有限公司,合阔信息,50-150人,B轮,上海,长宁区,初级python,本科,1-3,8k,15k,"企业服务,移动互联网",开发|测试|运维类,后端开发,全额缴纳五险一金，市区地铁口,"['年底双薪', '带薪年假', '定期体检', '老板nice']"
深圳市前海房极客网络科技有限公司,房极客,150-500人,B轮,深圳,南山区,高级Python工程师,本科,3-5,15k,30k,"移动互联网,企业服务",开发|测试|运维类,后端开发,高配团队；发展机会；期权激励；扁平管理,"['高成长性', '弹性工作', '股票期权', '零食自取']"
深圳市前海房极客网络科技有限公司,房极客,150-500人,B轮,深圳,南山区,高级Python爬虫工程师,本科,1-3,10k,20k,"移动互联网,企业服务",开发|测试|运维类,数据开发,高配团队；发展机会；期权激励；扁平管理,"['高成长性', '弹性工作', '股票期权', '零食自取']"
上海纳纳科技有限公司,纳纳科技,50-150人,不需要融资,上海,虹口区,Python爬虫,本科,1-3,15k,20k,"企业服务,数据服务",开发|测试|运维类,后端开发,平台好 业务稳 氛围佳 福利好,"['年底双薪', '专项奖金', '交通补助', '定期体检']"
上海纳纳科技有限公司,纳纳科技,50-150人,不需要融资,上海,虹口区,后端开发（python）,本科,3-5,17k,25k,"企业服务,数据服务",开发|测试|运维类,后端开发,平台好 业务稳 氛围佳 福利多,"['年底双薪', '专项奖金', '交通补助', '定期体检']"
上海茗日智能科技有限公司,MRS,15-50人,A轮,上海,黄浦区,Python后端开发工程师（平台研发方向）,本科,1-3,18k,36k,企业服务,开发|测试|运维类,后端开发,人工智能、前沿科技、技术大牛、交通便利,"['人工智能', '影响行业', '技能培训', '岗位晋升']"
北京云杉智达科技有限公司,云杉智达科技,15-50人,不需要融资,北京,朝阳区,高级python研发工程师,本科,3-5,15k,20k,"移动互联网,企业服务",开发|测试|运维类,后端开发,五险一金、午餐等福利、晋升空间、绩效奖金,"['绩效奖金', '扁平管理', '岗位晋升', '五险一金']"
智线云科技（北京）有限公司,ZingFront智线,50-150人,A轮,武汉,洪山区,软件工程师（Java/php/python),本科,1-3,8k,15k,"移动互联网,数据服务",开发|测试|运维类,后端开发,六险一金 超长年假 绩效奖金 福利多多,"['绩效奖金', '股票期权', '领导好', '扁平管理']"
智线云科技（北京）有限公司,ZingFront智线,50-150人,A轮,北京,朝阳区,软件工程师（Python/PHP/Java）,本科,1-3,11k,20k,"移动互联网,数据服务",开发|测试|运维类,后端开发,六险一金 团队优秀 超长年假 团建活动,"['绩效奖金', '股票期权', '领导好', '扁平管理']"
深圳市比一比网络科技有限公司,深圳市比一比网络科技有限公司,50-150人,B轮,深圳,南山区,python高级开发工程师,本科,5-10,15k,25k,"电商,数据服务",开发|测试|运维类,后端开发,双休、人工智能、大数据、五险一金、晋升,"['技能培训', '股票期权', '带薪年假', '岗位晋升']"
深圳市比一比网络科技有限公司,深圳市比一比网络科技有限公司,50-150人,B轮,深圳,南山区,中高级python工程师,本科,5-10,15k,25k,"电商,数据服务",开发|测试|运维类,后端开发,双休、五险一金、节日福利、员工关怀,"['技能培训', '股票期权', '带薪年假', '岗位晋升']"
深圳市比一比网络科技有限公司,深圳市比一比网络科技有限公司,50-150人,B轮,深圳,南山区,python工程师（产品组）,本科,3-5,15k,20k,"电商,数据服务",开发|测试|运维类,后端开发,人工智能、双休、五险一金、员工关怀、节日福利,"['技能培训', '股票期权', '带薪年假', '岗位晋升']"
深圳市一面网络技术有限公司,一面数据,50-150人,不需要融资,深圳,南山区,Python爬虫工程师,本科,应届毕业生,10k,20k,"移动互联网,数据服务",开发|测试|运维类,后端开发,大数据人工智能；清华系大牛；技术氛围浓,"['海归精英团队', '年度旅游', '定期体检', '年终分红']"
深圳市一面网络技术有限公司,一面数据,50-150人,不需要融资,深圳,南山区,Python高级开发工程师 （数据采集方向）,本科,3-5,15k,30k,"移动互联网,数据服务",开发|测试|运维类,数据开发,大数据人工智能；清华系大牛；技术氛围浓,"['海归精英团队', '年度旅游', '定期体检', '年终分红']"
风变科技（深圳）有限公司,风变科技（深圳）有限公司,500-2000人,B轮,深圳,南山区,python 专家,本科,3-5,15k,25k,"移动互联网,教育",开发|测试|运维类,后端开发,工作氛围轻松，发展空间大,"['专项奖金', '带薪年假', '定期体检', '六险一金']"
北京流体网络科技有限公司,流体网络,50-150人,B轮,北京,朝阳区,python后端开发工程师,本科,3-5,20k,35k,移动互联网,开发|测试|运维类,后端开发,双休 不熬夜 技术氛围好 工作氛围好,"['股票期权', '领导好', '扁平管理', '季度奖金']"
达内时代科技集团有限公司,达内集团,2000人以上,上市公司,北京,海淀区,python实训讲师,本科,3-5,15k,20k,"移动互联网,教育",开发|测试|运维类,后端开发,高薪 上市企业 管理 金股奖励,"['技能培训', '股票期权', '专项奖金', '带薪年假']"
达内时代科技集团有限公司,达内集团,2000人以上,上市公司,北京,大兴区,少儿编程老师java/python/web,本科,应届毕业生,8k,13k,"移动互联网,教育",开发|测试|运维类,后端开发,团队nice 成长空间大,"['技能培训', '股票期权', '专项奖金', '带薪年假']"
达内时代科技集团有限公司,达内集团,2000人以上,上市公司,北京,大兴区,少儿编程老师java/python/web,本科,应届毕业生,8k,12k,"移动互联网,教育",开发|测试|运维类,前端开发,团队nice 成长空间大,"['技能培训', '股票期权', '专项奖金', '带薪年假']"
达内时代科技集团有限公司,达内集团,2000人以上,上市公司,北京,海淀区,少儿编程讲师-python/java/web,本科,应届毕业生,8k,13k,"移动互联网,教育",开发|测试|运维类,后端开发,上市公司 专业团队 晋升空间,"['技能培训', '股票期权', '专项奖金', '带薪年假']"
